image_id,version_key,level,filepath,iou,bf1,sam2_score,status
30,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/30_jpeg_compression_100.jpg,0.021382047435483564,0.008220786846741046,0.9763423204421997,Success
30,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/30_jpeg_compression_80.jpg,0.02141661594643944,0.008149010477299184,0.976441502571106,Success
30,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/30_jpeg_compression_40.jpg,0.021395454890932582,0.006578947368421053,0.9716963768005371,Success
30,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/30_jpeg_compression_20.jpg,0.02155065168711363,0.002362669816893089,0.9643837213516235,Success
30,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/30_jpeg_compression_60.jpg,0.02138407778790641,0.007462686567164179,0.9744866490364075,Success
11,original,0.0,/content/SAM2_analysis/data/images/gt_img/11.jpg,0.9373751783166905,0.9196693949320313,0.9697040319442749,Success
11,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/11_motion_blur_15.jpg,0.8620972146368104,0.5659237140521133,0.8756952285766602,Success
11,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/11_motion_blur_5.jpg,0.9339943342776204,0.8993131016906252,0.9674512147903442,Success
11,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/11_motion_blur_25.jpg,0.0,0.027354997943233237,0.9850035905838013,Success
11,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/11_motion_blur_35.jpg,0.0,0.02714770494731202,0.9849187135696411,Success
11,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/11_motion_blur_45.jpg,0.0,0.04314140151879266,0.9814693927764893,Success
11,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/11_gaussian_blur_11.jpg,0.9377142857142857,0.8724224075877545,0.9584193229675293,Success
11,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/11_gaussian_blur_31.jpg,0.8693901893544058,0.5432893048041461,0.8770926594734192,Success
11,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/11_gaussian_blur_21.jpg,0.9224595098179733,0.8283421297119927,0.9247993230819702,Success
